Title,Working_Hours,Working_Place,Company,Location,Post_Date,Number_of_Applicants,Number_of_Positions,Experience,Career_Level,Education,Salary,Job_Category,Skills
Solution Architect,Full Time,On-site,Softec Technologies,"Maadi, Cairo",Posted 6 days ago,9,1 open position,10 To 20 Years,Manager,Not Specified,Confidential,IT/Software Development,"['Computer Engineering', 'Computer Science', 'Information Technology (IT)', 'Software Development', 'Architecture', 'Software Engineering', 'Software', 'Engineering', 'Cloud', 'Azure', 'AWS', 'Agile']"
Production Manager,Full Time,On-site,Leopelleworld,"Badr City, Cairo",Posted 2 months ago,196,1 open position,5 To 15 Years,Manager,Bachelor'S Degree,"Confidential, Salary Based On Experience",Operations/Management,"['Management', 'Manufacturing', 'Production', 'Quality Standards', 'Budgeting', 'Communication', 'Engineering', 'Health', 'Health & safety', 'quality', 'Safety']"
"Content Manager, YouTube",Full Time,Remote,KEDOO ENTERTEINMENT,"Dubai, United Arab Emirates",Posted 2 months ago,118,1 open position,3 To 7 Years,Manager,Bachelor'S Degree,600 To 1000 USD Per Month,Writing/Editorial,"['YouTube', 'Enterteinment content', 'Content Management', 'Content', 'Editing', 'SEO', 'Social Media', 'Video Editing', 'Content Management Systems', 'Management', 'Marketing', 'Communication', 'media']"
Webs Designer,Full Time,On-site,Egypt Yellow Pages,"Maadi, Cairo",Posted 28 days ago,106,5 open positions,1 To 3 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,8000 To 10000 EGP Per Month,Creative/Design/Art,"['Adobe illustrator', 'Adobe Photoshop', 'WordPress', 'CSS', 'Web Design', 'illustrator', 'photoshop', 'Computer Science', 'HTML', 'Information Technology (IT)', 'Web Development', 'Development', 'Design']"
Sales Executive - Tires - Cairo / Alex / Delta,Full Time,Remote,Octane solutions,"Cairo, Egypt",Posted 1 month ago,30,3 open positions,3 To 5 Years,Experienced (Non-Manager),Not Specified,Confidential,Sales/Retail,"['Sales', 'Tires']"
Market Researcher,Full Time,On-site,National Paints,"Obour City, Cairo",Posted 1 month ago,78,2 open positions,1 To 2 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,Males Preferred,Marketing/PR/Advertising,"['Communication', 'E-Marketing', 'Marketing', 'SEO', 'Skills', 'Social Media', 'Sales', 'Computer Skills', 'Research', 'MS Office', 'Market Research', 'Analyst', 'Analysis', 'Marketing Analyst']"
Training Coordinator - Field Trainer,Full Time,On-site,Circle K,"Sheraton, Cairo",Posted 2 months ago,29,1 open position,4 To 7 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Hospitality/Hotels/Food Services,"['field traing', 'Sales Training', 'convenience stors']"
senior design engineer,Full Time,On-site,Gest For Metals,"10th of Ramadan City, Sharqia",Posted 18 days ago,24,1 open position,5 To 7 Years,Experienced (Non-Manager),Bachelor'S Degree,Male,Manufacturing/Production,"['Design', 'Engineering', 'AutoCAD', 'Mechanical Engineering']"
Shop Maintenance Engineer,Full Time,On-site,Pharmascienta - Nefertari Body Care,"Dokki, Giza",Posted 2 months ago,24,1 open position,2 To 3 Years,Experienced (Non-Manager),Bachelor'S Degree,6000 To 8000 EGP Per Month,Installation/Maintenance/Repair,"['Procurement', 'Engineering', 'Maintenance', 'Maintenance Engineering', 'AutoCAD', 'Electric Panels', 'Mechanical Engineering', 'Panels', 'Electric']"
Store Keeper,Full Time,On-site,Massoud Steel,"Obour City, Cairo",Posted 1 month ago,24,1 open position,5 To 10 Years,Experienced (Non-Manager),Not Specified,8000 To 12000 EGP Per Month,Administration,"['store', 'store keeper', 'Store Keeping', 'Warehousing', 'Computer Skills']"
Sales Account Executive,Part Time,Remote,OldOak,"New Cairo, Cairo",Posted 2 months ago,103,3 open positions,0 To 3 Years,Student (Undergrad / Postgrad),Bachelor'S Degree,"3000 To 12000 EGP Per Month, Commission Based",Sales/Retail,"['Account', 'Account executive', 'Executive', 'Sales', 'Sales Target', 'sales skills', 'Communication', 'Customer Service', 'English', 'Fashion']"
Sr. Learning & Development Specialist.,Full Time,On-site,,"6th of October, Giza",Posted 2 months ago,41,1 open position,4 To 7 Years,Experienced (Non-Manager),Not Specified,Confidential,Human Resources,"['Learning and development', 'Training', 'Training Programs', 'TOT', 'Human Resources (HR)', 'learning']"
Accountant,Internship,On-site,International Organization for E-Tourism Industry IOETI,"Maadi, Cairo",Posted 12 days ago,95,4 open positions,0 To 1 Year,Entry Level (Junior Level / Fresh Grad),Not Specified,"4000 To 4500 EGP Per Month, Fixed Salary+ Commission+ Social Insurance",Accounting/Finance,"['Accounting', 'Finance', 'accountant', 'Financial Analysis', 'Financial Management', 'excel']"
Secretary,Full Time,On-site,Al Ahram Herbs,"6th of October, Giza",Posted 2 months ago,33,2 open positions,Not Specified,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,Females Preferred,Administration,"['Microsoft Office', 'Logistics']"
Internal Audit Lead,Full Time,On-site,Buy and Go,"Maadi, Cairo",Posted 13 days ago,117,1 open position,3 To 5 Years,Manager,Bachelor'S Degree,Male,Accounting/Finance,"['Audit', 'ITAudit', 'external audit', 'financial Industry']"
Marketing Advisor,Full Time,On-site,Bids line technology - شركة بيدزلاين تكنولوجي,"Alibrahimiyyah, Alexandria",Posted 4 days ago,8,3 open positions,More Than 3 Years,Experienced (Non-Manager),Bachelor'S Degree,Male,Marketing/PR/Advertising,"['Digital Marketing', 'Online Marketing', 'Customer Support', 'Marketing', 'Sales', 'sales skills']"
Senior HR Executive,Full Time,Hybrid,MOBILY INFOTECH LTD INDIA,"Cairo, Egypt",Posted 17 days ago,119,1 open position,5 To 8 Years,Experienced (Non-Manager),Not Specified,Confidential,Human Resources,"['Human Resources (HR)', 'Performance Management', 'Human Resources']"
Human Resource Manager,Full Time,On-site,Maxevia Corporate,"Nasr City, Cairo",Posted 19 days ago,289,1 open position,6 To 10 Years,Manager,Not Specified,"Confidential, Negotiations",Human Resources,"['human resource', 'Microsoft Office', 'Recruitment', 'Manager']"
BIM Architect,Full Time,On-site,Ava creative solutions,"Heliopolis, Cairo",Posted 12 days ago,30,1 open position,2 To 5 Years,Experienced (Non-Manager),Bachelor'S Degree,"Confidential, According To Revit Test",Engineering - Construction/Civil/Architecture,"['Architecture', 'AutoCAD', 'BIM', 'Revit Architecture', 'English', 'Revit', 'Drawings', 'working drawings']"
Electrical technical office Engineer,Full Time,On-site,System Technique,"Abu Rawash, Giza",Posted 28 days ago,24,1 open position,3 To 5 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Engineering - Mechanical/Electrical,"['Electrical Design', 'Electrical Engineering', 'AutoCAD', 'Electrical', 'Engineering', 'Projects']"
Junior Logistic Specialist,Full Time,On-site,,"Mohandessin, Giza",Posted 1 month ago,94,1 open position,1 To 5 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,Confidential,Administration,"['Arabic', 'English', 'Logistics', 'Microsoft', 'Procurement', 'Purchasing', 'Skills', 'Supply Chain']"
Sales Coordinator,Full Time,On-site,Power Solutions,"6th of October, Giza",Posted 2 months ago,14,2 open positions,2 To 5 Years,Experienced (Non-Manager),Bachelor'S Degree,Female,Administration,"['Administration', 'Microsoft Office', 'Sales', 'Sales Skills', 'Sales Coordination', 'Computer Skills', 'Sales Coordinator', 'Communication', 'Coordinator', 'Development', 'Support', 'Customer Service', 'English']"
Outdoor Sales Agent,Full Time,On-site,valley trade,"Heliopolis, Cairo",Posted 2 months ago,9,3 open positions,1 To 5 Years,Entry Level (Junior Level / Fresh Grad),Not Specified,"8000 To 12000 EGP Per Month, Commission & Bonus",Sales/Retail,"['sales skills', 'Sales Target', 'Sales']"
People Operations Manager,Full Time,Hybrid,WUZZUF,"Maadi, Cairo",Posted 4 days ago,163,1 open position,7 To 10 Years,Manager,Bachelor'S Degree,Confidential,Customer Service/Support,"['Human Resources', 'HR', 'Recruitment', 'Talent acquisition', 'Communication', 'Development', 'business', 'Human Resources (HR)', 'Leadership', 'Operations', 'Management']"
Administrative Assistant,Full Time,On-site,,"New Cairo, Cairo",Posted 1 month ago,132,2 open positions,5 To 10 Years,Experienced (Non-Manager),Bachelor'S Degree,Female,Administration,"['Administration', 'Assistant', 'Admin', 'Secretary', 'administrative assistant', 'administrative']"
Lighting technical office engineer,Full Time,On-site,,"Maadi, Cairo",Posted 4 days ago,10,1 open position,4 To 7 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Engineering - Mechanical/Electrical,"['Lighting', 'Design', 'Communication skills', 'Technical Office']"
Accounting Manager ( Construction ) Preferably from October City,Full Time,On-site,Al-Alama Contracting & Supplies,"6th of October, Giza",Posted 26 days ago,200,1 open position,8 To 15 Years,Manager,Bachelor'S Degree,Male,Accounting/Finance,"['accounting data', 'Financial Accounting', 'Accounting', 'Transactions', 'Financial', 'Financial Analysis', 'Financial Reports', 'reports', 'Financial Management', 'Finance']"
"IT Sr, Administrator",Full Time,On-site,Arabian Vision,"Alexandria, Egypt",Posted 3 days ago,23,1 open position,8 To 10 Years,Experienced (Non-Manager),Not Specified,Confidential,Installation/Maintenance/Repair,"['IT', 'Information Technology (IT)', 'Network', 'System Administration', 'Troubleshooting', 'Vmware', 'Computer Science']"
Quality Assurance Specialist,Full Time,On-site,,"Heliopolis, Cairo",Posted 2 months ago,54,3 open positions,More Than 3 Years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development,"['Education', 'Quality Assurance', 'Content', 'Digital', 'Quality Control']"
Receptionist,Full Time,On-site,packtec,"6th of October, Giza",Posted 17 days ago,44,1 open position,1 To 2 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,Confidential,Administration,"['Administration', 'Office Management', 'Microsoft Office', 'Admin', 'Secretary', 'Receptionist']"
Landscape Manager - Hospitality,Full Time,On-site,Talaat Moustafa Group,"Cairo, Egypt",Posted 11 days ago,18,1 open position,15 To 20 Years,Manager,Bachelor'S Degree,100000 To 120000 EGP Per Month,Engineering - Mechanical/Electrical,"['Design', 'Landscape', 'Landscape Design']"
Key Account Sales Supervisor (Software),Full Time,On-site,Nahdet Misr Publishing Group,"Mohandessin, Giza",Posted 1 month ago,34,1 open position,4 To 6 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Customer Service/Support,"['Account Management', 'Key Account', 'Sales', 'Customer Service', 'Communication skills', 'Sales Target', 'Sales Field', 'Sales Management', 'Sales Planning', 'Sales Skills', 'Communication', 'Business Administration']"
IT technical support specialist,Full Time,On-site,Arcelormittal Egypt,"Cairo, Egypt",Posted 4 days ago,124,1 open position,3 To 5 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Accounting/Finance,"['Information Technology (IT)', 'Linux', 'Software', 'technical', 'Technical Support', 'Cisco', 'computer', 'Computer Science', 'Computer Systems', 'Customer Support', 'Help desk', 'IT']"
HR Associate,Internship,On-site,HLPR,"Maadi, Cairo",Posted 1 month ago,84,1 open position,0 To 1 Year,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,Paid,Human Resources,"['Human Resources (HR)', 'HR', 'Recruitment', 'Sourcing', 'Leaves', 'Microsoft Office']"
Social Media and Digital Marketing Specialist,Full Time,On-site,Next,"Cairo, Egypt",Posted 2 months ago,114,1 open position,3 To 5 Years,Experienced (Non-Manager),Bachelor'S Degree,3500 To 4000 SAR Per Month,Marketing/PR/Advertising,"['Digital', 'Digital Marketing', 'Digital Marketing Specialist', 'E-Marketing', 'social', 'Marketing', 'digital marketing', 'Social Media', 'marketing specialist', 'Creative', 'communications', 'Communication']"
IB English Teacher For PYP-MYP-DP,Full Time,On-site,Groupe Oasis Scolaire,"Maadi, Cairo",Posted 2 months ago,64,2 open positions,More Than 2 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Education/Teaching,"['Teaching', 'Education', 'IB', 'Teaching Diploma', 'MYP', 'Teacher', 'English']"
"UPS, Power and Data Center Project Manager",Full Time,On-site,Wadi Degla Trading,"Cairo, Egypt",Posted 27 days ago,39,4 open positions,More Than 6 Years,Manager,Bachelor'S Degree,Male,Installation/Maintenance/Repair,"['CAD', 'Electrical', 'Electrical Engineering', 'Engineering', 'Installation', 'Project Management', 'Project', 'Startup', 'Troubleshooting', 'technical', 'Commissioning', 'DCIM', 'UPS', 'MS Office', 'Mechanical, Electrical, and Plumbing (MEP)', 'MEP Engineering', 'MEP Systems', 'Electromechanical Engineering']"
Senior Compensation & Benefits Specialist,Full Time,On-site,EGMED,"Cairo, Egypt",Posted 10 days ago,24,1 open position,4 To 6 Years,Experienced (Non-Manager),Not Specified,"Confidential, 2.5 Months",Human Resources,"['Compensation', 'Benefits', 'Payroll']"
Quality Control Specialist - Furniture,Full Time,On-site,Timbered Group,"Nasr City, Cairo",Posted 2 months ago,49,1 open position,1 To 4 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,"Confidential, Commissions & Bonuses",Manufacturing/Production,"['Furniture', 'Quality Assurance', 'Quality Control', 'Control', 'quality', 'Wood']"
Receptionist,Full Time,On-site,Emma's Spa,"6th of October, Giza",Posted 2 months ago,39,1 open position,More Than 2 Years,Experienced (Non-Manager),Bachelor'S Degree,Female,Administration,"['Admin', 'Communication', 'Front Office', 'Management', 'Administration', 'Microsoft Office', 'Microsoft', 'Office management', 'receptionist', 'Skills', 'Office Equipment', 'office']"
Internal Auditor,Full Time,On-site,Venus International Free Zone,"Sheikh Zayed, Giza",Posted 2 months ago,23,1 open position,2 To 5 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,Males Preferred,Accounting/Finance,"['Auditing standards', 'auditor', 'Finance', 'Accounting', 'Internal auditor', 'Procedures', 'Financial Analysis', 'Auditing', 'analytical', 'Computer Skills', 'MS Office']"
Sales Manager,Full Time,On-site,Massoud Steel,"Obour City, Cairo",Posted 28 days ago,60,1 open position,5 To 10 Years,Manager,Not Specified,20000 To 25000 EGP Per Month,Business Development,"['Customer Service', 'Manager', 'Sales', 'Sales Manager', 'sales skills', 'Sales Target']"
Digital Product Manager,Full Time,On-site,Nahdet Misr Publishing Group,"Mohandessin, Giza",Posted 4 days ago,10,1 open position,2 To 4 Years,Experienced (Non-Manager),Not Specified,Confidential,IT/Software Development,"['business', 'Computer Science', 'Project Management', 'Market Research', 'Management', 'Product', 'software']"
Store Keeper,Full Time,On-site,Fine Hygienic Holding,"6th of October, Giza",Posted 1 month ago,33,2 open positions,2 To 4 Years,Experienced (Non-Manager),Diploma,Confidential,Accounting/Finance,"['Logistics', 'Operations', 'Store Keeping', 'Warehousing', 'Supply Chain', 'store keeper', 'Oracle', 'ERP', 'Communication skills', 'Store Operations']"
Collection Agent,Full Time,On-site,Power Solutions,"6th of October, Giza",Posted 2 months ago,13,1 open position,3 To 4 Years,Experienced (Non-Manager),Bachelor'S Degree,Confidential,Accounting/Finance,"['Collection', 'Accounting', 'Communication Skills', 'Customer Support', 'Customer Care', 'Customer Service', 'Communication']"
Sales Account Executive,Full Time,On-site,Orkin Egypt,"Nasr City, Cairo",Posted 14 days ago,11,10 open positions,0 To 3 Years,Entry Level (Junior Level / Fresh Grad),Bachelor'S Degree,"8000 To 10000 EGP Per Month, Monthly Commission 2 Days Off Social And Medical Insurance",Sales/Retail,"['Communication', 'English', 'negotiation skills', 'Sales', 'sales skills', 'Sales Target', 'Administration', 'Arabic', 'business', 'Business Administration', 'Customer Service', 'Management', 'Negotiation', 'Relationship Management']"
Sales and Operation Manager,Full Time,On-site,IOR Solutions,"Giza, Egypt",Posted 2 months ago,101,1 open position,3 To 5 Years,Manager,Bachelor'S Degree,Confidential,Logistics/Supply Chain,"['Logistics', 'Operations', 'Sales', 'Business Administration', 'Communication skills', 'Sales Target', 'Customer Service', 'Administration']"
HR internship,Full Time,On-site,dejavu,"New Cairo, Cairo",Posted 1 month ago,426,2 open positions,0 To 2 Years,Entry Level (Junior Level / Fresh Grad),Not Specified,Confidential,Human Resources,"['HR', 'Human Resources', 'HR internship']"
Sales Engineer,Full Time,On-site,Johnson Controls,"Nasr City, Cairo",Posted 13 days ago,11,1 open position,2 To 5 Years,Experienced (Non-Manager),Not Specified,Confidential,Engineering - Telecom/Technology,"['HVAC Systems', 'Chillers', 'Sales Engineering', 'Mechanical Engineering']"
